  367	  0.49	  0.70	14.325	  3.10	 40.82	109.319	 0.076	0	  0	  0	  1	  0	0.206	1.536	6.967	                        
  372	  0.05	  0.05	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  373	  0.42	  0.44	18.396	  2.32	  4.76	117.385	 0.052	0	  0	  0	  0	  0	0.000	0.000	0.012	                        
  375	  0.52	  0.58	40.859	  7.75	  9.62	806.105	 0.464	1	  0	  0	  0	  0	0.000	0.000	0.049	                        
  377	  0.64	  0.71	20.145	  0.00	 11.11	 0.000	 0.000	0	  0	  1	  0	  0	0.390	1.085	2.204	                        
  378	  0.16	  0.18	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  1	  0	  0	0.102	1.188	0.000	                        
  379	  0.80	  0.84	18.010	  0.77	  5.06	41.962	 0.035	0	  0	  0	  0	  0	0.000	0.000	0.013	                        
  380	  0.37	  0.40	16.275	  0.77	  8.11	37.738	 0.015	0	  0	  0	  0	  0	0.000	0.000	0.859	                        
  382	  0.72	  0.89	20.354	  3.10	 23.94	168.038	 0.149	0	  1	  1	  0	  1	0.682	0.682	0.074	                        
  383	  0.18	  0.18	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  384	  0.39	  0.41	14.470	  6.20	  5.13	161.080	 0.067	1	  0	  0	  0	  0	0.000	0.000	4.152	                        
  387	  0.43	  0.67	18.881	  3.10	 53.49	153.686	 0.102	0	  0	  1	  0	  0	0.334	0.334	7.516	                        
  388	  0.55	  0.63	13.240	  0.77	 12.73	30.349	 0.019	0	  0	  3	  0	  0	0.289	0.426	11.565	                        
  389	  0.73	  1.08	13.647	  5.42	 48.61	140.135	 0.151	0	  0	  1	  1	  0	0.523	0.579	4.631	                        
  391	  0.24	  0.26	39.600	 13.17	  8.33	1093.723	 0.287	1	  0	  0	  0	  0	0.000	0.000	0.567	                        
  392	  0.92	  1.07	17.889	  3.88	 16.48	170.599	 0.182	0	  0	  1	  0	  0	0.163	0.743	0.000	                        
  393	  0.69	  0.79	12.200	  1.55	 14.71	51.860	 0.041	0	  0	  0	  0	  0	0.000	0.000	0.006	                        
  397	  0.32	  0.34	10.225	  0.77	  6.25	23.009	 0.008	0	  0	  0	  0	  0	0.000	0.000	3.521	                        
  398	  0.34	  0.37	11.278	  2.32	  8.82	65.394	 0.024	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  399	  0.13	  0.13	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  400	  0.32	  0.37	15.837	  0.77	 15.62	36.672	 0.014	0	  0	  0	  0	  0	0.000	0.000	0.368	                        
  401	  0.52	  0.58	10.313	  1.55	  9.62	42.673	 0.025	0	  0	  1	  0	  0	0.231	0.231	11.610	                        
  403	  0.15	  0.17	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  404	  0.41	  0.67	17.303	  6.97	 60.98	226.321	 0.151	0	  0	  0	  0	  1	0.236	0.236	4.715	                        
